Region	NAWM	NAWM	NAWM	NAWM	NAWM	NAWM	NAWM	NAWM	NAWM	NAWM	NAWM	NAWM	NAWM	NAWM	NAWM	NAWM	NAWM	NAWM	NAWM	NAWM	NAWM	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WML_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion
RNF214	2	0	1	3	4	5	4	2	4	4	2	2	2	3	3	1	4	2	0	1	3	1	1	6	2	4	0	4	5	5	12	5	1	3	4	7	4	4	6	11	2	8	3	7	15	18	19	16	13	9	13	14	13	17	8	9	5	8	3	1	1	2	4	3	3	2	1	2	3	6	7	5	9	9	3	2	7	4	8	11	9	7	1	2	4	2	7	6	8	9	9
SEPTIN14	1	1	1	2	0	1	1	1	5	4	2	1	2	0	1	1	3	4	1	1	0	1	3	0	1	5	3	3	4	9	11	2	2	2	0	1	1	1	2	6	6	7	1	6	14	7	26	9	19	8	13	21	19	32	4	7	6	2	3	2	2	1	1	2	0	1	4	2	2	4	4	8	5	6	5	5	4	4	7	7	2	11	2	3	5	5	6	8	10	10	4
MROH5	2	1	1	2	1	1	1	0	5	3	2	0	1	1	0	0	2	5	3	0	4	3	0	1	3	1	1	2	8	8	5	2	3	4	2	5	4	2	7	9	7	7	2	11	19	13	10	10	9	8	7	21	22	20	7	4	1	11	2	1	6	3	2	0	1	3	4	1	6	5	4	4	15	7	5	1	2	9	5	8	11	6	3	2	3	4	7	12	10	6	3
FAM174B	2	1	0	3	3	1	3	0	6	5	3	2	7	0	0	2	3	2	5	1	4	1	2	1	4	2	2	2	9	6	6	3	4	5	0	3	6	3	4	4	11	10	2	4	19	25	26	11	17	9	16	25	15	13	6	7	9	8	3	4	1	5	1	1	3	2	6	8	6	7	11	7	8	10	9	4	7	8	12	13	10	10	1	7	3	4	9	8	11	6	7
LRRC75B	2	1	4	3	3	3	4	3	3	5	1	0	1	0	1	6	4	3	6	1	1	1	1	2	1	8	3	2	7	4	8	3	3	4	2	4	6	4	3	8	8	4	1	6	14	11	15	5	10	13	4	20	18	16	7	6	6	5	2	3	4	5	0	0	0	2	0	3	0	4	5	1	18	6	5	7	8	1	8	16	5	7	3	3	4	3	14	5	12	7	8
CHKA	4	3	0	1	3	2	3	0	7	2	7	1	5	4	1	5	3	7	2	2	1	0	0	4	5	4	1	3	10	7	10	5	4	4	4	2	10	4	4	9	7	5	3	4	27	17	23	16	17	8	16	28	16	25	8	8	10	4	2	2	3	4	1	4	2	3	9	4	5	6	12	5	10	12	8	4	8	3	17	14	7	15	5	5	3	4	14	9	8	11	19
SLC16A12	0	0	0	0	0	4	6	1	3	2	1	3	0	0	0	2	2	0	1	1	1	0	0	0	2	4	1	2	5	3	7	2	6	4	6	5	3	0	1	5	11	5	1	3	16	11	11	11	9	4	9	17	11	23	5	6	7	7	1	1	3	2	1	3	2	3	1	3	2	4	3	1	1	8	4	3	1	2	9	8	11	9	2	2	1	1	3	6	9	5	7
C2orf66	3	1	3	3	1	4	1	4	3	3	7	1	2	0	2	1	6	2	1	1	4	4	1	1	4	6	2	5	8	12	5	6	7	5	1	7	7	7	6	10	12	7	3	5	24	20	14	10	18	10	16	29	29	28	4	4	4	16	2	0	3	5	1	2	2	2	2	5	2	9	9	4	9	9	8	7	8	11	12	10	11	15	4	3	2	5	6	9	16	7	12
KRT39	0	1	1	2	2	0	2	3	2	3	2	0	3	1	0	1	5	5	4	2	2	0	4	3	2	7	4	0	3	3	4	4	3	1	3	5	6	3	4	4	11	3	3	7	12	13	19	7	10	2	9	16	15	15	6	2	4	6	1	2	1	1	1	5	2	5	0	8	4	6	2	8	10	8	3	3	1	4	5	8	11	8	0	4	1	4	17	12	11	9	9
CHCHD10	1	0	2	0	4	7	8	5	7	11	4	2	5	2	5	6	5	3	6	8	0	3	2	2	1	6	1	1	8	23	11	7	3	6	1	3	10	3	7	7	2	9	4	2	21	29	31	25	28	15	22	20	19	27	12	9	18	9	1	1	4	4	0	5	5	6	4	2	6	6	1	10	10	22	14	6	9	10	24	21	15	20	3	3	3	10	10	15	18	20	12
SIGLEC16	1	1	2	1	3	3	5	1	1	5	2	3	1	3	4	4	5	2	5	3	1	3	2	1	2	6	1	8	11	13	7	6	6	1	2	5	7	3	5	7	6	6	5	5	25	11	18	18	23	8	7	17	28	25	12	4	6	7	3	3	3	5	1	2	5	4	2	4	1	7	10	7	9	6	4	1	5	8	14	10	12	11	3	8	5	7	8	13	9	12	6
MOBP	6	3	2	7	8	6	8	5	6	10	10	1	5	4	5	11	2	7	5	10	5	0	0	1	2	9	2	4	9	8	11	3	5	5	1	6	9	3	8	16	11	7	4	5	13	11	15	22	4	5	17	18	13	16	10	6	5	3	2	4	3	1	0	0	4	0	0	2	1	3	7	4	9	5	7	5	8	3	8	12	6	6	4	5	2	6	11	7	3	8	6
HNRNPDL	4	4	1	3	3	1	7	2	4	5	3	2	2	6	0	5	5	4	8	7	5	3	1	1	1	5	1	3	5	5	7	7	1	2	2	4	2	6	3	8	4	6	5	2	18	19	20	30	22	9	11	21	19	25	11	3	8	12	1	0	2	2	1	0	4	4	0	1	1	7	6	4	3	4	8	9	8	4	7	11	15	10	2	1	5	3	6	10	12	7	11
ZNF525	1	0	1	0	1	2	0	0	3	3	5	0	1	0	1	7	0	3	1	5	3	7	1	2	0	1	1	2	5	1	1	4	4	5	1	3	1	3	1	5	3	3	6	4	7	17	15	15	8	4	6	16	9	18	9	5	4	3	2	1	0	1	2	0	6	2	7	0	3	8	6	1	6	10	2	3	7	3	5	8	7	13	3	3	3	5	3	6	9	7	3
SMIM10L2A	3	0	1	4	4	4	2	5	2	4	3	4	4	4	2	8	5	8	7	2	4	7	1	3	5	5	3	5	11	16	7	6	4	3	4	8	4	5	6	14	11	4	4	5	32	21	19	16	14	9	18	25	28	29	15	12	13	10	2	5	2	5	4	5	6	8	4	6	1	12	13	8	12	4	14	8	8	6	12	14	15	21	3	7	6	6	9	20	18	10	11
CCDC66	0	1	2	0	4	3	1	3	1	3	1	0	3	1	3	3	0	4	4	4	3	3	2	1	3	6	7	2	5	7	8	1	8	2	0	6	6	5	6	7	8	5	2	4	23	16	16	18	16	5	14	21	14	21	6	11	8	6	1	1	4	1	1	1	4	3	4	7	4	3	8	3	8	6	12	6	11	1	3	13	11	8	2	2	1	6	9	10	10	8	6
C11orf21	2	4	1	0	1	4	1	2	2	1	3	2	0	4	0	3	3	2	0	3	2	4	2	4	1	1	1	6	7	6	5	0	5	5	2	2	5	3	5	5	7	5	4	5	8	18	30	11	20	2	13	13	5	14	3	4	6	12	0	2	0	0	2	2	2	0	1	3	1	4	8	5	10	4	5	2	7	2	6	11	4	9	1	5	4	8	10	11	11	10	7
EFCAB5	1	1	0	0	0	3	1	0	3	2	3	8	1	3	2	6	3	5	6	0	2	2	3	2	4	4	1	5	9	3	7	2	2	1	3	4	7	0	5	10	9	4	0	8	14	8	13	12	14	9	12	19	11	22	3	5	2	7	0	1	1	0	3	3	2	1	2	4	3	5	5	6	10	5	4	2	4	3	9	17	9	5	3	4	3	3	10	5	9	6	10
BZW2	2	2	0	3	0	3	2	0	1	5	2	1	1	1	1	3	4	5	3	1	3	2	1	1	3	2	1	5	9	5	6	1	3	4	0	4	4	0	2	1	7	10	5	6	15	13	13	12	13	7	8	14	10	11	9	3	7	11	2	4	1	1	0	2	2	0	2	3	8	3	7	5	6	6	6	4	6	1	0	80	8	8	4	1	3	0	14	7	11	6	7
TTC31	5	1	0	0	1	1	4	4	4	3	5	3	4	1	0	5	3	1	2	2	3	1	1	1	2	5	0	4	7	8	2	1	7	6	3	5	13	5	5	9	14	8	5	4	26	12	22	17	10	8	14	23	18	20	8	7	7	12	1	3	2	2	2	4	2	1	2	7	4	6	11	6	13	11	13	7	13	3	11	19	11	14	2	9	6	8	14	12	23	8	17
UBE2L3	2	2	1	0	0	2	2	1	2	3	2	1	3	2	3	3	1	4	2	2	2	3	0	0	2	3	1	2	7	3	5	4	3	2	1	4	3	7	4	8	5	7	4	9	12	26	18	16	10	13	8	28	15	20	7	4	11	3	2	5	3	1	1	1	3	0	2	4	2	4	8	5	7	10	8	6	10	7	11	11	10	20	3	1	1	6	8	12	15	6	7
SRGN	1	2	1	2	2	4	2	1	5	3	2	0	4	4	3	1	4	4	1	2	2	1	0	2	3	5	2	2	10	5	8	1	4	1	1	3	1	0	5	3	13	6	1	4	24	18	20	25	21	8	23	21	17	19	10	10	13	5	1	0	1	0	1	2	2	3	2	1	2	3	2	4	4	10	7	6	5	4	7	4	4	6	1	2	5	2	5	11	7	8	4
ASIC3	0	1	1	0	4	1	3	2	1	1	3	2	2	2	4	4	4	6	3	5	2	3	1	2	3	3	0	8	10	6	12	3	3	6	1	5	1	6	8	12	7	8	5	4	33	20	17	21	10	5	19	20	22	25	12	3	10	15	4	3	2	5	1	2	4	0	4	8	3	6	9	12	7	9	4	8	11	9	9	12	11	12	5	5	6	8	11	17	19	11	7
MRPS2	6	0	0	1	5	1	1	0	3	2	1	0	1	0	1	2	3	4	2	1	1	1	1	0	1	1	0	0	4	7	4	6	1	3	2	6	4	3	5	2	7	5	0	5	19	11	16	14	12	9	12	15	12	10	4	3	5	6	0	2	4	1	4	1	4	3	3	4	2	5	3	5	3	5	5	2	3	2	9	10	8	12	4	8	4	2	10	11	9	7	9
CNIH2	1	1	5	0	2	1	3	2	5	2	1	4	1	0	2	2	2	0	2	1	0	4	0	2	2	3	0	2	3	11	3	1	1	7	0	4	1	0	9	4	11	7	3	7	19	16	14	14	14	6	16	12	10	27	6	7	9	4	4	4	2	1	0	8	2	3	0	5	5	7	3	3	6	4	9	5	15	3	14	15	8	15	2	6	3	6	8	12	17	10	11
MEAF6	4	3	0	2	5	1	4	1	1	3	5	0	1	2	6	2	3	6	0	5	5	0	0	1	4	3	3	3	8	7	5	4	5	4	4	9	9	3	3	8	8	3	3	3	10	10	17	15	19	8	15	14	13	26	7	7	9	5	2	2	0	2	1	3	7	8	1	6	5	4	3	6	9	8	3	7	7	4	8	8	9	6	3	2	7	1	9	7	4	7	7
PSD	0	1	0	0	2	5	3	1	6	4	3	4	2	2	2	2	4	2	4	2	1	4	3	3	1	4	0	6	5	5	7	5	4	3	2	4	4	2	2	6	4	4	3	7	26	16	17	11	18	16	7	25	19	18	6	7	6	7	1	1	2	0	1	3	3	1	4	3	3	5	2	8	7	12	20	6	11	5	19	19	10	19	2	3	5	3	11	17	9	7	7
C13orf42	2	0	3	1	1	3	3	1	5	2	3	1	2	2	0	1	2	3	1	0	4	7	0	1	4	3	0	6	5	5	5	1	3	2	2	7	2	2	1	3	8	4	1	8	8	11	15	10	12	7	9	17	19	17	6	6	5	10	0	3	0	3	1	2	3	1	3	4	3	1	9	5	4	3	5	4	11	6	13	8	9	6	2	2	3	5	7	11	3	7	7
ATP6V0E2	3	0	2	1	2	4	3	1	4	1	6	1	1	1	2	8	2	2	2	6	2	3	5	0	1	3	5	3	4	7	5	5	4	4	0	6	4	5	6	7	11	2	4	4	21	5	26	14	10	13	19	31	21	21	7	7	8	7	1	1	3	4	2	3	4	1	5	6	2	4	9	3	5	10	9	8	11	6	15	19	8	15	2	9	3	7	11	13	8	8	6
SPX	0	5	1	5	0	1	1	2	0	2	1	4	1	0	0	0	0	4	2	2	0	2	0	1	4	2	3	1	8	8	7	2	0	2	1	4	6	2	2	3	2	4	5	2	8	9	13	13	4	8	10	77	8	9	5	3	3	3	1	2	1	0	0	5	2	4	4	2	2	1	10	2	5	3	8	1	2	1	8	3	8	3	1	1	2	0	2	6	8	1	1
NOP14	3	0	0	3	0	2	1	4	2	3	1	2	3	2	3	3	0	7	2	5	0	6	3	2	0	7	2	6	8	7	3	6	3	4	2	6	5	3	9	6	7	3	3	5	26	4	20	11	12	8	15	31	13	23	2	7	6	5	4	2	2	1	3	2	8	3	2	4	3	8	14	7	6	9	3	1	6	4	13	9	6	8	1	1	6	4	7	7	12	8	9
PLEKHA8	1	2	0	3	2	1	1	0	0	3	2	0	1	3	4	5	2	2	3	1	10	3	0	1	4	3	2	4	6	3	4	4	4	3	1	5	10	3	4	6	10	12	3	7	18	15	24	14	12	4	10	23	10	22	3	9	6	4	1	0	7	3	0	3	4	0	1	5	2	5	3	5	10	8	3	4	5	3	8	7	6	10	2	4	6	2	8	6	12	1	11
MRPL28	1	0	4	3	2	2	5	3	3	5	3	2	3	3	2	3	8	3	2	1	2	6	3	2	2	5	0	3	12	8	6	3	4	6	1	5	5	2	1	11	4	7	3	3	16	14	30	10	16	11	15	24	17	22	12	8	5	12	4	0	2	1	1	3	3	4	4	7	0	10	5	2	8	7	9	2	4	5	13	4	9	6	2	1	5	5	10	12	10	7	7
SNRNP70	1	2	0	3	4	8	5	2	3	8	5	2	3	3	4	4	5	6	3	4	4	4	3	0	6	9	1	2	8	13	15	5	11	3	1	5	8	10	6	8	10	15	4	11	28	28	35	24	25	19	15	35	28	26	11	9	8	16	2	2	3	5	4	3	4	0	8	4	4	2	9	12	10	3	7	8	7	14	19	16	11	14	3	6	5	6	11	10	18	10	7
DAZAP1	2	4	1	5	4	1	6	1	5	3	8	0	0	1	0	7	1	4	5	4	4	1	2	3	3	3	3	0	5	7	6	4	6	5	2	8	3	6	0	3	7	7	2	3	29	21	20	14	12	6	17	15	13	11	8	7	13	12	0	1	0	1	0	3	4	0	1	0	4	7	1	3	6	3	2	4	8	2	13	12	6	7	1	5	6	5	10	6	3	2	9
DESI1	1	0	0	1	4	3	3	0	6	1	3	1	3	1	0	4	2	3	3	2	2	2	5	0	1	3	0	1	4	6	4	3	4	4	1	3	9	5	4	6	71	6	1	6	18	15	15	14	10	12	15	21	16	17	12	7	7	7	0	3	1	2	1	0	4	5	1	2	2	6	3	5	6	10	7	5	4	1	6	9	6	9	3	3	4	9	11	12	7	6	5
PAEP	2	2	0	2	2	4	3	0	4	3	7	3	1	2	1	2	4	4	3	4	5	3	4	2	1	5	1	6	15	3	7	4	5	3	2	4	5	0	7	6	6	6	1	6	16	12	19	16	11	6	12	15	16	18	6	4	7	2	0	1	3	1	1	1	0	2	3	4	3	4	1	8	9	7	10	4	6	2	5	9	9	8	3	2	5	4	9	9	13	4	3
FNDC4	1	1	1	1	1	0	1	1	4	1	0	1	1	1	1	1	1	2	2	3	4	0	1	1	5	2	6	0	7	3	8	1	1	3	1	2	2	5	5	6	5	4	3	2	4	14	15	12	11	3	5	12	6	18	7	5	1	9	2	1	0	1	0	0	1	0	1	3	5	5	6	3	2	4	4	6	7	1	8	7	11	5	1	4	3	4	7	13	7	6	5
MAPK9	1	0	1	2	0	7	2	2	3	6	3	1	0	0	1	1	2	2	4	1	3	2	2	2	0	0	0	2	4	4	7	5	4	1	0	5	4	3	5	6	8	6	2	6	6	10	16	15	8	10	20	18	11	14	5	5	6	6	1	1	2	2	0	5	3	4	4	3	2	2	5	5	8	5	4	5	8	3	16	8	13	5	2	3	4	7	18	9	9	5	7
RBM26	1	2	2	1	1	3	1	2	2	3	4	1	4	0	2	9	0	1	0	1	0	1	0	1	1	4	2	1	5	6	7	0	3	4	5	6	1	1	4	8	4	4	2	3	20	19	32	10	17	7	9	19	12	17	16	7	7	8	1	2	1	2	3	3	2	0	2	2	4	1	5	3	6	6	8	1	8	1	13	12	3	3	3	4	5	4	5	11	8	6	5
UST	2	2	2	1	2	3	3	2	5	1	1	4	3	2	4	2	3	6	1	1	1	0	1	3	3	3	1	1	5	9	6	4	3	10	2	5	5	5	9	7	9	9	3	12	25	20	15	6	14	5	9	24	13	18	9	6	8	13	1	2	3	1	1	2	6	0	0	7	0	3	5	7	9	4	6	3	6	6	10	8	9	15	3	0	3	5	11	18	12	8	4
COBL	0	2	2	0	1	6	2	3	3	6	2	4	7	1	4	7	3	0	4	5	4	0	1	1	1	7	1	4	8	5	7	6	4	3	2	10	4	4	6	4	6	8	2	6	13	13	13	12	15	5	15	19	20	23	12	11	7	6	1	4	0	3	0	2	4	7	4	5	8	6	10	5	3	6	14	3	7	8	12	15	14	14	0	2	5	3	7	9	8	5	13
ATOH8	2	2	3	0	1	2	4	2	8	3	2	4	3	3	0	2	1	4	5	4	3	2	4	0	6	3	2	4	6	9	10	3	3	4	0	3	5	6	5	6	6	3	1	4	27	15	33	31	20	10	20	17	15	26	16	10	7	7	0	0	0	2	0	1	5	4	1	2	8	4	2	3	12	12	1	5	5	2	13	12	11	12	4	6	4	4	9	7	7	8	7
SLC17A4	0	0	0	1	1	3	1	1	3	1	5	2	0	0	1	3	2	1	0	1	1	7	1	0	4	3	0	2	8	4	2	3	3	0	1	2	4	2	2	2	1	10	0	2	14	6	14	13	4	6	13	19	7	14	4	3	5	5	2	2	1	0	1	1	1	2	1	1	2	3	1	5	5	7	3	3	8	0	7	3	7	7	1	3	5	3	4	11	8	5	6
HEPACAM2	1	1	1	4	0	2	3	3	1	3	2	1	2	2	1	4	1	2	2	3	1	1	1	12	3	1	3	2	2	2	4	2	4	6	0	2	1	2	0	4	8	3	0	4	9	11	11	9	9	6	8	13	11	13	3	3	8	2	0	4	2	0	0	0	1	1	1	6	3	5	4	4	6	4	3	1	5	1	4	5	9	7	1	4	1	2	4	4	6	2	3
WDR91	1	3	0	1	1	2	2	1	1	4	3	0	1	3	0	2	0	2	2	3	2	0	3	1	3	5	0	1	5	5	6	7	2	3	0	8	3	5	6	9	3	5	3	3	23	11	15	13	22	7	11	13	13	17	4	6	3	7	2	3	2	1	2	0	6	1	1	3	4	6	7	4	1	2	3	3	4	0	5	9	4	9	1	1	2	2	9	6	4	9	8
TLK2	3	1	1	5	1	3	4	1	2	9	2	3	1	3	4	5	0	4	2	2	0	4	1	4	3	8	2	2	6	3	6	2	8	6	2	6	3	2	9	6	9	11	2	8	22	13	35	18	11	6	15	19	23	31	14	6	6	10	3	2	2	1	2	1	3	4	2	2	0	5	4	9	14	10	7	5	5	6	10	12	11	17	2	3	4	1	8	16	14	10	6
DNAH10	3	0	1	1	1	2	3	1	4	9	2	2	5	4	1	6	2	10	2	6	1	3	2	2	4	2	1	6	2	0	7	1	6	3	3	9	5	7	10	5	9	3	1	11	16	15	17	11	22	8	23	23	10	26	14	2	5	17	2	1	0	3	3	1	5	1	1	3	4	4	10	10	13	13	5	3	8	2	7	14	10	8	3	6	4	5	8	11	11	9	7
RAB21	1	3	4	3	4	7	7	6	2	6	8	1	3	6	6	4	1	7	2	6	5	1	2	1	4	5	0	8	6	8	5	2	9	8	1	5	8	2	10	8	13	11	3	2	20	8	23	20	15	6	17	22	18	22	18	8	13	6	3	5	2	1	2	2	2	6	4	3	6	6	5	14	10	11	5	5	10	7	12	14	7	6	7	2	2	8	14	8	21	13	7
PRRT2	0	0	0	2	2	1	0	0	4	7	1	2	4	1	1	4	6	5	4	2	3	3	1	4	3	6	3	2	7	3	6	3	6	3	2	6	8	2	5	12	13	4	3	12	24	16	18	19	26	12	18	25	20	31	13	8	9	6	5	1	7	3	4	3	4	8	2	5	4	6	7	3	14	19	7	10	17	10	12	20	17	20	3	6	6	16	16	21	23	13	15
HS3ST2	2	8	0	1	1	3	2	1	2	2	3	1	2	1	0	2	3	7	4	4	4	3	2	1	1	5	0	10	10	10	8	3	6	3	1	6	11	3	5	10	11	4	2	6	11	23	16	19	13	11	14	25	23	13	19	4	5	5	3	3	2	4	3	1	6	4	4	4	5	2	6	6	5	5	6	2	12	4	14	16	13	15	4	2	6	5	11	5	21	12	11
SRGAP2B	4	2	5	2	4	7	10	3	8	9	9	2	4	6	5	7	5	4	4	6	7	3	2	3	3	8	3	6	9	13	13	9	9	8	3	2	19	6	10	6	3	9	7	11	31	28	51	28	34	17	20	25	30	24	18	11	13	14	2	1	1	1	2	5	2	1	2	2	1	5	7	5	10	8	9	3	6	4	8	18	15	13	1	4	7	3	8	14	8	8	11
PGM5	1	0	1	6	0	2	0	3	3	3	2	2	1	0	0	3	4	3	2	0	3	1	0	0	2	1	1	0	5	4	2	1	2	1	1	2	5	2	1	5	3	2	2	2	7	3	7	9	10	2	8	8	4	9	5	3	6	4	4	0	0	2	0	1	0	2	1	1	2	2	4	2	5	4	2	4	1	3	7	6	3	4	3	0	1	1	6	3	4	2	3
MAGEB5	1	2	2	1	6	4	3	1	3	4	1	1	4	2	4	8	2	5	6	4	3	2	2	2	3	2	0	0	5	8	11	2	5	5	3	6	8	2	6	9	8	5	3	4	29	16	15	19	13	12	12	17	13	26	11	6	8	11	4	3	5	2	1	2	7	3	2	6	4	3	11	8	11	6	9	4	6	3	7	7	12	9	0	6	4	9	6	6	11	12	6
CDC14C	3	2	0	3	0	4	2	2	6	2	3	3	6	3	1	2	2	2	20	0	1	2	5	1	3	8	1	2	12	8	7	1	5	1	1	4	5	7	3	5	7	12	3	4	9	9	15	13	10	3	12	18	12	23	8	4	4	4	5	2	0	3	2	3	3	3	1	3	4	6	12	5	7	8	5	3	10	3	7	7	13	4	3	0	2	6	9	3	13	5	4
PPP1R3E	0	1	2	2	1	1	6	3	4	2	5	1	2	0	4	4	3	2	2	3	1	1	2	4	4	1	2	5	7	3	2	2	2	1	0	4	3	0	2	3	6	4	6	9	16	6	19	8	15	7	11	16	15	20	13	7	2	10	2	3	0	1	0	4	1	6	1	1	2	5	8	3	6	10	13	2	3	3	10	10	9	6	4	2	0	2	4	8	9	4	9
ZC3H3	0	1	4	0	3	0	5	5	1	6	2	2	0	1	0	7	2	2	2	1	1	0	0	4	2	3	2	5	5	12	10	3	6	1	0	4	3	2	8	5	8	5	4	7	17	20	18	10	13	8	11	15	14	21	7	3	5	7	2	1	5	4	1	3	7	5	4	3	4	9	4	6	4	6	8	3	5	4	10	12	9	9	2	2	1	2	7	9	10	16	8
CCDC183	0	0	0	0	3	2	2	1	5	1	1	12	1	0	1	0	3	2	0	1	1	0	0	1	1	1	1	6	6	3	3	1	4	3	0	1	3	1	4	5	3	3	2	5	9	10	15	11	5	2	12	12	9	10	7	0	2	7	0	1	3	1	1	3	2	2	2	2	3	5	4	6	12	9	2	0	5	4	7	5	3	4	0	0	2	2	8	5	6	6	3
TMEM219	2	3	2	1	3	3	4	4	4	6	5	1	5	0	3	5	6	4	5	3	2	1	3	2	5	2	2	6	6	5	7	3	7	4	4	6	6	2	6	11	7	10	2	7	25	21	26	20	21	17	19	11	12	27	11	9	11	6	0	0	4	1	2	0	3	2	4	2	0	5	9	4	10	4	3	5	4	3	10	11	10	7	3	3	5	3	12	8	18	9	8
FOXD4L5	6	3	1	3	4	1	7	4	1	1	1	9	5	0	0	6	3	4	8	5	2	0	11	3	9	11	5	9	11	14	11	7	10	15	8	11	19	13	17	23	22	20	11	16	25	19	33	22	24	18	20	44	45	42	22	13	16	25	9	1	3	4	2	3	3	6	3	9	4	10	24	18	14	16	13	5	13	8	21	20	23	27	8	3	8	13	14	16	12	11	10
RNF212B	0	0	3	0	9	3	5	5	5	4	8	4	2	3	2	4	7	5	1	3	4	1	0	2	4	8	3	7	9	12	9	9	9	10	3	6	6	3	3	7	8	8	5	7	27	18	21	25	18	12	19	30	22	23	18	10	13	13	3	5	2	8	1	3	10	6	1	2	8	8	12	10	16	8	9	6	12	5	19	17	19	18	6	8	7	8	17	20	15	22	12
SMIM23	6	0	2	1	2	2	3	0	7	1	0	0	2	3	1	7	4	1	3	3	8	1	2	2	1	1	0	5	13	5	1	3	3	6	2	5	2	2	3	7	3	6	2	2	16	12	12	13	17	3	7	19	17	17	6	5	6	6	1	1	4	2	0	4	3	2	2	1	2	7	7	3	2	7	9	5	4	3	7	6	11	13	4	4	3	3	7	15	10	5	5
CHCHD5	1	0	2	0	3	2	5	2	4	5	5	1	2	0	0	5	7	3	2	2	0	2	3	1	5	3	5	5	4	9	8	2	4	2	2	5	3	7	4	9	8	8	5	4	21	8	19	14	14	9	17	22	11	19	6	7	5	7	0	1	2	4	1	2	2	4	2	3	4	5	7	8	8	8	8	9	5	7	13	15	15	14	4	3	1	3	17	5	8	10	10
BET1	4	0	2	0	1	2	4	4	1	4	3	1	2	1	0	4	1	3	2	1	3	3	3	1	5	2	2	1	3	8	10	1	7	1	1	4	7	2	3	9	4	8	6	3	16	10	17	18	16	11	12	21	11	19	5	8	9	7	2	1	1	0	4	4	2	2	1	7	6	5	6	7	4	4	6	3	7	13	11	7	7	8	3	6	4	4	7	12	9	11	1
PCNP	3	1	1	0	2	5	1	3	4	2	4	1	2	2	3	6	4	5	4	3	1	5	3	0	2	4	2	1	11	8	6	2	2	9	0	3	4	7	4	8	9	8	8	6	25	4	23	17	11	5	12	9	17	17	7	9	11	15	0	4	1	1	1	2	2	5	2	3	3	3	3	5	4	11	5	5	7	1	18	11	12	13	1	5	3	3	12	13	8	2	7
OR4C5	1	0	0	1	2	1	1	1	2	2	4	2	1	2	1	3	1	0	1	3	2	0	1	2	1	0	0	2	3	7	5	2	2	3	3	3	2	4	2	6	4	3	2	6	6	14	13	8	7	7	10	16	13	15	8	2	2	3	0	1	2	2	0	9	2	3	5	2	1	1	12	5	6	6	9	3	3	3	6	3	8	9	4	4	0	0	12	7	10	4	4
ZNF439	1	1	0	1	1	1	4	2	1	4	4	1	3	0	3	4	2	4	0	2	3	1	0	1	4	3	1	5	4	6	4	2	2	2	3	3	3	4	3	6	4	6	3	4	10	23	17	10	7	3	8	14	12	12	2	7	4	7	3	0	2	3	0	1	3	3	2	7	3	5	5	4	6	4	5	3	5	2	4	7	5	9	0	1	0	2	10	4	3	4	2
NCBP2AS2	3	1	0	1	1	2	3	0	3	1	0	3	1	1	1	4	0	5	0	1	2	3	1	1	6	8	1	3	8	9	8	2	3	5	1	10	6	2	3	8	7	7	4	4	15	14	23	16	21	9	16	17	15	15	8	6	6	4	1	4	0	2	1	2	5	5	3	5	5	4	9	7	9	3	2	5	11	2	16	18	7	17	6	3	5	11	9	12	4	7	8
ZNF142	2	2	2	1	3	6	3	0	6	6	6	2	6	1	2	7	5	4	4	2	3	2	4	1	4	7	2	4	7	3	12	7	4	6	3	10	9	5	9	8	10	15	4	10	27	23	28	17	26	19	18	28	22	32	9	5	10	14	4	5	6	2	3	4	2	7	5	12	2	12	10	10	11	14	11	6	3	6	18	17	17	15	2	2	4	6	11	15	17	7	13
KIAA1143	3	0	1	0	2	3	2	3	7	3	3	2	3	5	3	7	5	0	3	0	4	3	2	3	4	6	4	1	9	14	10	4	11	4	2	6	6	6	4	11	15	16	3	12	32	23	30	20	19	16	23	32	24	36	4	5	15	13	3	2	1	3	1	2	5	2	3	7	3	9	10	16	16	11	13	9	13	7	19	13	18	15	6	2	11	7	18	21	19	11	6
