SubRegion	NAWM	NAWM	NAWM	NAWM	NAWM	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_2	WML_Lesion_2	WML_Lesion_2	WML_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	NAWM	NAWM	NAWM	NAWM	NAWM	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_2	WML_Lesion_2	WML_Lesion_2	WML_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	NAWM	NAWM	NAWM	NAWM	NAWM	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_2	WML_Lesion_2	WML_Lesion_2	WML_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	NAWM	NAWM	NAWM	NAWM	NAWM	WML_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WML_Lesion_2	WML_Lesion_2	WML_Lesion_2	WML_Lesion_2	WML_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	NAWM
DEGS2	1	1	0	0	1	4	2	1	4	1	2	2	1	1	0	1	4	5	4	0	11	6	5	7	2	1	7	2	3	2	1	4	2	1	1	0	3	4	26	8	5	12	13	12	10	11	4	7	2	0	1	2	1	5	0	8	2	14	1	0	5	5	1	1	3	4	3	5	4	3	3	1	2	2	9	3	7	12	5	0	6	5	5	3	3	9	11	12	15	13	1
OR10A4	1	0	1	1	6	4	4	0	7	8	2	6	5	6	4	3	5	7	7	2	7	9	3	6	4	3	4	2	7	9	9	10	5	6	4	1	5	11	19	7	16	30	21	24	19	15	13	19	7	4	3	4	2	7	5	10	9	3	6	5	8	6	8	7	6	12	7	12	18	8	1	3	2	3	14	8	14	14	4	5	9	7	17	20	18	13	7	27	23	20	3
ADAM15	6	5	3	10	11	14	11	6	13	22	13	16	11	11	14	12	71	50	60	45	61	61	37	43	20	8	8	17	19	22	53	51	34	21	18	20	17	76	96	101	76	157	110	179	121	103	66	99	20	7	12	7	3	29	29	36	14	43	37	30	37	15	37	27	30	66	41	67	71	23	29	14	24	23	50	45	61	52	37	36	28	58	89	116	108	83	54	241	187	250	15
GPAT2	4	2	1	3	6	3	2	1	4	3	1	4	5	1	7	3	7	6	4	3	7	9	2	7	3	0	0	5	3	4	12	9	6	2	4	5	5	7	12	9	18	26	18	24	12	11	3	18	3	1	2	2	1	6	6	4	0	3	8	2	5	4	4	8	8	13	13	11	7	4	7	5	2	2	12	3	3	6	3	3	7	5	5	13	10	9	11	30	14	23	2
ERICH1	2	1	0	1	3	2	2	3	3	4	0	4	1	1	3	3	5	1	7	4	12	2	3	6	0	0	2	3	2	6	6	10	5	3	4	0	3	9	11	12	9	12	11	11	7	9	12	15	3	0	1	0	2	5	6	3	3	7	5	2	3	3	2	5	2	16	4	4	4	1	2	1	3	3	7	5	6	6	2	6	2	11	4	6	18	7	4	14	12	16	0
FAM43B	3	1	0	4	1	0	3	3	4	7	3	3	2	3	1	2	6	6	8	5	12	7	1	5	2	3	2	2	4	4	2	9	3	3	5	3	1	5	17	5	10	16	13	15	8	8	4	14	4	2	2	1	2	4	2	3	4	6	4	8	1	8	4	2	3	12	9	9	6	2	5	4	5	3	5	4	37	12	5	4	1	9	11	11	5	13	8	29	25	24	3
MROH5	2	1	1	2	1	3	0	1	3	1	1	2	1	6	3	2	5	1	2	9	7	7	2	11	1	1	0	5	3	2	8	8	5	0	1	3	4	5	8	11	6	19	13	10	10	9	8	7	2	0	1	1	0	2	3	4	2	5	1	6	5	3	2	3	4	7	4	1	11	0	2	5	3	0	4	4	15	7	4	2	7	9	7	12	10	6	3	21	22	20	4
FAM174B	2	1	0	3	3	1	2	1	4	2	2	3	4	1	5	1	9	4	7	8	11	10	2	4	1	3	0	6	5	2	9	6	6	1	3	2	6	12	13	10	10	19	25	26	11	17	9	16	3	2	7	0	0	3	4	5	0	3	8	6	7	1	7	3	4	6	7	9	8	2	3	2	5	1	11	7	8	10	6	3	4	4	9	8	11	6	7	25	15	13	4
CHKA	4	3	0	1	3	0	0	4	5	4	1	2	2	3	4	1	8	4	8	3	7	5	3	4	2	3	0	7	2	3	10	7	10	4	2	3	9	17	14	7	15	27	17	23	16	17	8	16	7	1	5	4	1	5	4	4	4	2	4	5	6	5	5	3	4	8	8	10	4	5	3	7	2	2	12	5	10	12	10	4	4	9	14	9	8	11	19	28	16	25	1
KRBA2	2	3	1	0	1	0	2	0	1	0	1	2	1	2	1	1	3	3	5	3	9	3	3	2	0	3	1	4	1	5	6	7	5	1	0	4	6	6	11	13	11	17	16	22	20	18	10	20	3	2	4	0	2	1	5	3	0	3	3	2	1	4	6	1	4	8	4	9	10	1	3	3	2	0	5	9	5	3	4	1	3	5	14	7	7	5	1	23	11	15	1
C2orf66	3	1	3	3	1	4	1	1	4	6	2	2	0	3	5	1	8	7	8	11	12	7	3	5	4	1	4	3	3	5	8	12	5	2	2	2	2	12	10	11	15	24	20	14	10	18	10	16	7	1	2	0	2	6	7	5	1	7	5	2	9	4	3	2	5	4	4	4	16	1	6	2	1	1	9	4	9	9	7	7	6	10	6	9	16	7	12	29	29	28	4
CHCHD10	1	0	2	0	4	3	2	2	1	6	1	1	1	4	4	0	14	6	9	10	2	9	4	2	7	8	5	7	11	1	8	23	11	5	5	6	4	24	21	15	20	21	29	31	25	28	15	22	4	2	5	2	5	7	3	6	1	3	2	6	6	3	3	3	10	12	9	18	9	6	5	3	6	8	1	10	10	22	10	3	7	7	10	15	18	20	12	20	19	27	0
SIGLEC16	1	1	2	1	3	3	2	1	2	6	1	3	3	3	5	1	4	1	5	8	6	6	5	5	3	5	1	1	5	8	11	13	7	2	5	4	2	14	10	12	11	25	11	18	18	23	8	7	2	3	1	3	4	6	6	1	2	5	4	1	7	3	8	5	7	12	4	6	7	4	5	2	5	3	10	7	9	6	7	3	5	7	8	13	9	12	6	17	28	25	1
PMS2	2	1	0	1	1	0	1	2	2	4	0	3	5	2	2	1	6	5	7	6	7	9	5	6	0	5	2	5	4	3	4	5	6	1	4	4	5	6	6	8	10	24	15	18	16	17	7	20	1	3	3	0	0	1	5	4	1	5	2	0	3	0	2	4	4	15	4	8	10	4	3	3	2	3	9	3	7	8	3	4	5	7	12	11	12	8	9	23	17	24	1
MOBP	6	3	2	7	8	0	0	1	2	9	2	2	4	3	1	0	7	5	8	3	11	7	4	5	6	8	5	6	10	4	9	8	11	0	4	0	0	8	12	6	6	13	11	15	22	4	5	17	10	1	5	4	5	3	5	5	1	6	2	1	3	4	5	2	6	10	6	5	3	11	2	7	5	10	7	4	9	5	9	3	8	16	11	7	3	8	6	18	13	16	5
HNRNPDL	4	4	1	3	3	3	1	1	1	5	1	1	0	2	2	1	8	9	8	4	4	6	5	2	1	7	2	4	5	3	5	5	7	0	4	4	0	7	11	15	10	18	19	20	30	22	9	11	3	2	2	6	0	7	1	2	2	4	1	1	7	2	1	5	3	11	3	8	12	5	5	4	8	7	6	4	3	4	2	6	3	8	6	10	12	7	11	21	19	25	5
SMIM10L2A	3	0	1	4	4	7	1	3	5	5	3	2	5	2	5	4	14	8	8	6	11	4	4	5	4	2	5	2	4	5	11	16	7	5	6	8	4	12	14	15	21	32	21	19	16	14	9	18	3	4	4	4	2	6	4	3	4	8	6	1	12	3	7	6	6	15	12	13	10	8	5	8	7	2	13	8	12	4	4	5	6	14	9	20	18	10	11	25	28	29	4
CCDC66	0	1	2	0	4	3	2	1	3	6	7	1	1	4	1	1	12	6	11	1	8	5	2	4	3	1	3	1	3	2	5	7	8	1	4	3	4	3	13	11	8	23	16	16	18	16	5	14	1	0	3	1	3	1	8	2	0	6	7	4	3	2	2	1	6	6	11	8	6	3	0	4	4	4	8	3	8	6	6	5	6	7	9	10	10	8	6	21	14	21	3
SH3GL3	2	0	0	4	4	1	2	2	0	3	4	0	4	1	2	2	5	7	7	3	6	3	7	4	2	4	2	2	2	5	5	7	5	3	1	1	2	8	4	6	9	12	16	18	12	9	4	17	3	2	1	0	2	3	4	2	0	6	3	2	2	1	5	2	3	2	4	4	3	5	0	3	1	4	1	9	4	3	6	2	2	4	4	11	5	7	5	17	14	14	3
HAUS1	1	0	1	1	2	2	1	1	5	5	2	2	1	0	2	2	9	5	4	4	3	9	5	2	5	0	1	3	1	2	5	5	4	0	3	2	3	8	7	2	13	22	9	18	9	9	5	11	1	2	2	0	0	4	1	6	1	2	3	1	7	1	1	3	0	10	6	5	9	3	3	4	1	0	12	4	5	8	6	2	0	7	11	9	6	4	8	23	9	19	0
TTC31	5	1	0	0	1	1	1	1	2	5	0	1	3	2	2	2	13	7	13	3	14	8	5	4	1	4	4	4	3	4	7	8	2	4	2	1	2	11	19	11	14	26	12	22	17	10	8	14	5	3	4	1	0	1	7	6	3	5	7	4	6	2	9	6	8	8	7	7	12	5	3	1	2	2	11	6	13	11	13	5	5	9	14	12	23	8	17	23	18	20	3
UBE2L3	2	2	1	0	0	3	0	0	2	3	1	2	5	3	1	1	8	6	10	7	5	7	4	9	2	2	1	2	3	2	7	3	5	1	3	0	2	11	11	10	20	12	26	18	16	10	13	8	2	1	3	2	3	4	3	2	1	4	4	2	4	3	1	1	6	7	4	11	3	3	1	4	2	2	8	5	7	10	3	7	4	8	8	12	15	6	7	28	15	20	2
KIAA1324L	2	0	1	1	3	4	0	1	3	4	1	2	1	0	3	2	4	2	2	2	10	11	1	5	3	3	1	8	3	7	9	11	8	2	4	6	2	12	13	17	8	17	19	19	12	15	5	17	3	3	1	2	0	6	9	8	5	5	1	2	4	2	2	2	3	13	7	4	13	6	2	3	2	3	3	5	8	12	3	5	3	10	7	5	14	5	6	21	17	18	2
GOLGA8F	2	0	0	0	3	0	2	0	0	4	0	1	0	2	4	3	1	0	6	2	2	1	4	2	2	1	2	0	0	4	4	5	5	3	1	0	3	9	11	5	3	11	5	7	5	5	6	5	1	1	0	1	1	0	2	4	0	3	2	5	4	0	2	4	3	5	1	2	1	0	1	6	4	1	4	4	4	5	2	1	0	7	5	6	5	1	5	5	8	11	0
SNX7	1	1	0	2	4	3	2	1	2	11	1	1	1	3	2	3	5	3	8	6	9	7	3	7	0	1	3	3	6	1	6	12	5	0	1	2	1	12	10	10	9	16	15	14	11	10	6	16	2	3	2	1	1	0	2	5	1	4	6	4	5	3	6	3	4	6	7	12	4	2	8	2	4	2	10	9	7	7	5	0	6	8	5	8	9	9	3	19	17	20	0
SRGN	1	2	1	2	2	1	0	2	3	5	2	1	0	1	0	1	7	6	5	4	13	6	1	4	4	2	1	5	3	2	10	5	8	2	2	3	2	7	4	4	6	24	18	20	25	21	8	23	2	0	4	4	3	1	4	1	1	3	1	2	3	1	2	5	2	10	10	13	5	1	4	4	1	2	2	4	4	10	1	0	5	3	5	11	7	8	4	21	17	19	2
ZNF625	1	3	1	1	0	2	0	1	2	5	0	1	6	0	3	1	3	7	6	5	2	3	2	2	2	3	1	2	4	5	7	5	3	4	3	4	1	7	7	13	9	13	15	14	9	7	11	17	6	1	2	1	3	2	8	8	3	2	1	6	7	1	1	2	4	7	7	5	5	4	4	2	0	1	4	6	6	8	4	2	2	9	6	13	9	6	9	17	14	21	1
ASIC3	0	1	1	0	4	3	1	2	3	3	0	4	3	2	5	1	4	8	11	9	7	8	5	4	1	3	2	1	1	8	10	6	12	2	4	0	4	9	12	11	12	33	20	17	21	10	5	19	3	2	2	2	4	3	3	6	1	5	8	3	6	5	5	6	8	12	3	10	15	4	4	6	3	5	9	12	7	9	1	6	8	12	11	17	19	11	7	20	22	25	2
CNIH2	1	1	5	0	2	4	0	2	2	3	0	4	4	2	1	0	9	5	15	3	11	7	3	7	1	3	2	5	2	2	3	11	3	8	2	3	0	14	15	8	15	19	16	14	14	14	6	16	1	4	1	0	2	1	1	7	0	4	5	5	7	2	6	3	6	6	7	9	4	2	2	0	2	1	3	3	6	4	1	0	9	4	8	12	17	10	11	12	10	27	0
PSD	0	1	0	0	2	4	3	3	1	4	0	1	1	2	0	1	20	6	11	5	4	4	3	7	5	3	1	6	4	6	5	5	7	3	3	1	4	19	19	10	19	26	16	17	11	18	16	7	3	4	2	2	2	5	4	3	2	4	3	3	5	2	3	5	3	6	7	6	7	2	4	2	4	2	2	8	7	12	4	2	2	6	11	17	9	7	7	25	19	18	1
CIAO2A	4	1	1	2	4	5	4	0	2	1	0	0	1	1	4	1	4	3	6	1	5	6	2	7	5	6	4	1	9	0	7	11	6	5	4	1	3	6	10	10	9	24	6	10	17	12	11	16	1	0	3	1	2	2	8	5	2	6	0	3	4	3	3	6	5	5	3	5	11	3	6	2	3	2	6	4	8	8	5	7	5	13	7	14	9	10	9	22	15	25	4
ATP6V0E2	3	0	2	1	2	3	5	0	1	3	5	1	1	3	4	2	9	8	11	6	11	2	4	4	4	3	1	4	1	3	4	7	5	3	4	1	5	15	19	8	15	21	5	26	14	10	13	19	6	1	1	1	2	5	4	4	0	6	6	2	4	2	9	3	7	7	7	8	7	8	2	2	2	6	9	3	5	10	4	5	6	7	11	13	8	8	6	31	21	21	2
SPX	0	5	1	5	0	2	0	1	4	2	3	1	2	1	0	0	8	1	2	1	2	4	5	2	1	1	2	0	2	1	8	8	7	5	2	4	4	8	3	8	3	8	9	13	13	4	8	10	1	4	1	0	0	2	0	2	1	4	2	2	1	1	1	2	0	5	3	3	3	0	0	4	2	2	10	2	5	3	6	2	2	3	2	6	8	1	1	77	8	9	0
NOP14	3	0	0	3	0	6	3	2	0	7	2	4	2	2	1	3	3	1	6	4	7	3	3	5	2	1	4	2	3	6	8	7	3	2	8	3	2	13	9	6	8	26	4	20	11	12	8	15	1	2	3	2	3	6	3	4	2	6	4	3	8	1	1	6	4	2	7	6	5	3	0	7	2	5	14	7	6	9	5	3	9	6	7	7	12	8	9	31	13	23	0
PLEKHA8	1	2	0	3	2	3	0	1	4	3	2	1	0	7	3	0	3	4	5	3	10	12	3	7	1	1	0	0	3	4	6	3	4	3	4	0	1	8	7	6	10	18	15	24	14	12	4	10	2	0	1	3	4	4	4	3	1	5	5	2	5	2	4	6	2	3	9	6	4	5	2	2	3	1	3	5	10	8	10	3	4	6	8	6	12	1	11	23	10	22	10
CHP1	2	5	4	1	0	0	1	0	1	4	1	3	4	2	2	4	6	3	5	4	6	4	2	8	2	3	3	3	0	2	7	9	7	4	1	2	2	10	11	8	11	14	19	14	9	15	7	13	2	5	2	2	2	4	1	2	1	4	4	3	5	4	3	3	1	4	9	11	9	4	2	3	4	2	4	4	5	6	4	5	3	7	4	12	13	5	5	21	15	22	0
MRPL28	1	0	4	3	2	6	3	2	2	5	0	4	0	2	1	1	9	2	4	5	4	7	3	3	2	5	3	3	5	3	12	8	6	3	3	4	4	13	4	9	6	16	14	30	10	16	11	15	3	2	3	3	2	3	4	6	1	5	7	0	10	2	1	5	5	12	8	5	12	3	8	3	2	1	5	2	8	7	5	2	1	11	10	12	10	7	7	24	17	22	2
SNRNP70	1	2	0	3	4	4	3	0	6	9	1	2	2	3	5	4	7	8	7	14	10	15	4	11	8	5	2	3	8	2	8	13	15	3	4	0	8	19	16	11	14	28	28	35	24	25	19	15	5	2	3	3	4	5	11	3	1	5	4	4	2	3	6	5	6	11	9	8	16	4	5	6	3	4	9	12	10	3	8	10	6	8	11	10	18	10	7	35	28	26	4
PAEP	2	2	0	2	2	3	4	2	1	5	1	0	1	3	1	1	10	4	6	2	6	6	1	6	4	3	0	4	3	6	15	3	7	1	0	2	3	5	9	9	8	16	12	19	16	11	6	12	7	3	1	2	1	4	5	3	2	4	4	3	4	3	2	5	4	6	4	7	2	2	4	4	3	4	1	8	9	7	5	0	7	6	9	9	13	4	3	15	16	18	5
RBM26	1	2	2	1	1	1	0	1	1	4	2	1	2	1	2	3	8	1	8	1	4	4	2	3	3	1	2	2	3	1	5	6	7	3	2	0	2	13	12	3	3	20	19	32	10	17	7	9	4	1	4	0	2	0	3	4	5	6	2	4	1	3	4	5	4	16	7	7	8	9	0	1	0	1	5	3	6	6	1	1	4	8	5	11	8	6	5	19	12	17	0
UST	2	2	2	1	2	0	1	3	3	3	1	1	2	3	1	1	6	3	6	6	9	9	3	12	3	3	2	5	1	1	5	9	6	2	6	0	0	10	8	9	15	25	20	15	6	14	5	9	1	4	3	2	4	4	3	10	2	5	7	0	3	3	0	3	5	9	6	8	13	2	3	6	1	1	5	7	9	4	5	5	9	7	11	18	12	8	4	24	13	18	1
COBL	0	2	2	0	1	0	1	1	1	7	1	1	4	0	3	0	14	3	7	8	6	8	2	6	6	2	3	3	6	4	8	5	7	2	4	7	4	12	15	14	14	13	13	13	12	15	5	15	2	4	7	1	4	6	4	3	2	10	5	8	6	0	2	5	3	12	11	7	6	7	3	0	4	5	10	5	3	6	4	4	6	4	7	9	8	5	13	19	20	23	4
ATOH8	2	2	3	0	1	2	4	0	6	3	2	0	0	0	2	0	1	5	5	2	6	3	1	4	2	4	2	8	3	4	6	9	10	1	5	4	1	13	12	11	12	27	15	33	31	20	10	20	2	4	3	3	0	3	3	4	0	3	2	8	4	4	6	4	4	16	10	7	7	2	1	4	5	4	2	3	12	12	5	6	5	6	9	7	7	8	7	17	15	26	3
XKR9	1	0	0	1	3	3	2	0	4	4	3	0	1	3	3	0	9	0	5	3	4	6	4	5	3	1	2	4	3	5	3	5	4	5	3	3	1	11	12	11	13	19	10	13	11	13	3	9	4	1	0	2	4	3	3	5	2	4	5	4	5	4	3	3	6	6	4	8	10	3	0	1	2	1	14	5	13	4	4	4	3	8	10	6	11	9	7	10	20	19	2
TLK2	3	1	1	5	1	4	1	4	3	8	2	3	2	2	1	2	7	5	5	6	9	11	2	8	3	4	1	2	9	2	6	3	6	1	3	4	2	10	12	11	17	22	13	35	18	11	6	15	2	3	1	3	4	2	8	6	2	6	2	0	5	2	3	4	1	14	6	6	10	5	0	4	2	2	4	9	14	10	3	2	9	6	8	16	14	10	6	19	23	31	0
TMPRSS9	3	1	2	2	1	2	0	0	2	5	1	1	2	2	3	3	4	5	7	0	10	7	1	9	2	2	4	4	4	7	9	5	5	5	4	4	5	9	8	8	8	18	11	18	18	9	4	9	2	2	2	1	0	3	3	5	1	5	3	2	5	1	0	5	4	13	11	6	11	0	2	1	2	4	7	3	5	5	2	2	6	2	10	7	6	6	1	14	16	13	2
NMU	3	3	1	0	0	1	0	0	2	6	5	1	4	1	2	1	11	4	9	1	7	6	3	8	1	3	1	4	3	3	6	9	6	2	7	5	0	7	9	10	7	22	8	17	10	9	11	20	6	4	4	2	0	4	2	3	0	5	0	6	6	2	3	2	3	4	6	11	11	5	2	3	0	2	3	5	3	12	6	6	3	11	9	12	10	3	6	14	20	19	4
DNAH10	3	0	1	1	1	3	2	2	4	2	1	2	1	0	3	3	5	3	8	2	9	3	1	11	2	3	1	4	9	6	2	0	7	1	5	1	1	7	14	10	8	16	15	17	11	22	8	23	2	2	5	4	1	1	6	3	3	9	3	4	4	3	6	4	5	14	2	5	17	6	2	10	2	6	10	10	13	13	5	7	10	5	8	11	11	9	7	23	10	26	1
RAB21	1	3	4	3	4	1	2	1	4	5	0	3	5	2	1	2	5	5	10	7	13	11	3	2	7	7	6	2	6	8	6	8	5	2	2	6	4	12	14	7	6	20	8	23	20	15	6	17	8	1	3	6	6	2	9	8	1	5	3	6	6	7	2	2	8	18	8	13	6	4	1	7	2	6	5	14	10	11	8	2	10	8	14	8	21	13	7	22	18	22	5
PRRT2	0	0	0	2	2	3	1	4	3	6	3	5	1	7	3	4	7	10	17	10	13	4	3	12	1	0	0	4	7	2	7	3	6	3	4	8	2	12	20	17	20	24	16	18	19	26	12	18	1	2	4	1	1	3	6	3	2	6	5	4	6	3	6	6	16	13	8	9	6	4	6	5	4	2	7	3	14	19	8	2	5	12	16	21	23	13	15	25	20	31	3
HS3ST2	2	8	0	1	1	3	2	1	1	5	0	3	3	2	4	3	6	2	12	4	11	4	2	6	3	2	1	2	2	10	10	10	8	1	6	4	4	14	16	13	15	11	23	16	19	13	11	14	3	1	2	1	0	3	6	3	1	6	4	5	2	4	2	6	5	19	4	5	5	2	3	7	4	4	6	6	5	5	11	3	5	10	11	5	21	12	11	25	23	13	4
SRGAP2B	4	2	5	2	4	3	2	3	3	8	3	2	1	1	1	2	9	3	6	4	3	9	7	11	7	10	3	8	9	6	9	13	13	5	2	1	2	8	18	15	13	31	28	51	28	34	17	20	9	2	4	6	5	9	9	8	3	2	2	1	5	1	4	7	3	18	11	13	14	7	5	4	4	6	7	5	10	8	19	6	10	6	8	14	8	8	11	25	30	24	7
SYDE2	0	2	3	0	2	0	5	2	3	0	1	4	3	2	3	2	5	6	4	6	11	8	5	5	4	6	2	2	2	6	8	8	5	3	4	1	3	6	8	6	5	15	12	25	16	14	4	13	2	6	2	0	1	4	3	5	0	0	5	1	9	5	4	4	1	5	4	12	7	7	8	1	1	5	5	6	7	4	2	10	6	7	11	11	8	8	9	18	14	24	1
MAGEB5	1	2	2	1	6	2	2	2	3	2	0	4	3	5	2	1	9	4	6	3	8	5	3	4	4	3	1	3	4	0	5	8	11	2	7	3	2	7	7	12	9	29	16	15	19	13	12	12	1	1	4	2	4	2	5	5	3	6	6	4	3	0	6	4	9	11	6	8	11	8	2	5	6	4	11	8	11	6	8	2	6	9	6	6	11	12	6	17	13	26	3
GRID2IP	1	1	2	3	4	1	3	1	2	2	1	0	2	1	2	1	4	4	6	3	6	1	6	5	2	4	4	6	4	5	6	4	6	2	4	2	3	5	14	7	5	13	17	18	10	10	4	14	0	1	2	3	0	3	2	3	1	9	5	3	5	4	5	5	3	6	8	7	2	3	5	2	3	2	8	1	5	4	3	5	4	4	8	12	7	10	5	15	19	19	0
DHX34	2	2	0	0	2	1	2	0	1	3	1	1	7	0	6	1	5	3	6	3	3	10	2	3	5	4	2	4	5	2	7	7	5	4	0	2	5	11	12	4	13	16	13	25	11	6	8	20	4	0	1	0	3	5	2	8	1	4	3	2	3	2	3	3	5	7	4	8	8	4	2	3	3	5	7	5	6	8	7	3	4	6	9	7	9	11	7	17	15	12	1
OR4N2	0	3	1	1	3	3	2	1	5	6	1	0	1	3	3	1	3	2	6	3	6	4	3	7	0	2	0	3	0	2	7	8	7	3	2	7	4	8	10	6	11	11	11	13	10	13	7	12	1	0	1	1	1	6	2	7	1	4	5	7	4	3	1	5	2	10	4	3	7	4	1	1	1	0	6	4	5	10	2	6	3	4	9	4	5	4	6	16	19	28	2
TMEM219	2	3	2	1	3	1	3	2	5	2	2	0	0	4	1	2	3	5	4	3	7	10	2	7	3	4	4	4	6	6	6	5	7	0	3	2	4	10	11	10	7	25	21	26	20	21	17	19	5	1	5	0	3	3	7	4	4	6	2	0	5	3	3	5	3	11	9	11	6	5	6	4	5	3	9	4	10	4	6	2	6	11	12	8	18	9	8	11	12	27	2
FOXD4L5	6	3	1	3	4	0	11	3	9	11	5	9	1	3	4	2	13	5	13	8	22	20	11	16	1	7	4	1	1	9	11	14	11	3	3	6	3	21	20	23	27	25	19	33	22	24	18	20	1	9	5	0	0	7	10	15	8	11	9	4	10	8	3	8	13	22	13	16	25	6	3	4	8	5	24	18	14	16	19	13	17	23	14	16	12	11	10	44	45	42	2
RNF212B	0	0	3	0	9	1	0	2	4	8	3	3	5	2	8	1	9	6	12	5	8	8	5	7	3	5	5	5	4	7	9	12	9	3	10	6	1	19	17	19	18	27	18	21	25	18	12	19	8	4	2	3	2	9	9	10	3	6	2	8	8	6	8	7	8	18	10	13	13	4	7	5	1	3	12	10	16	8	6	3	3	7	17	20	15	22	12	30	22	23	4
SMIM23	6	0	2	1	2	1	2	2	1	1	0	1	1	4	2	0	9	5	4	3	3	6	2	2	2	3	0	7	1	5	13	5	1	4	3	2	2	7	6	11	13	16	12	12	13	17	3	7	0	0	2	3	1	3	3	6	2	5	1	2	7	4	4	3	3	6	5	6	6	7	4	1	3	3	7	3	2	7	2	2	3	7	7	15	10	5	5	19	17	17	8
BET1	4	0	2	0	1	3	3	1	5	2	2	2	1	1	0	4	6	3	7	13	4	8	6	3	2	4	4	1	4	1	3	8	10	4	2	2	1	11	7	7	8	16	10	17	18	16	11	12	3	1	2	1	0	1	7	1	1	4	7	6	5	3	6	4	4	5	8	9	7	4	1	3	2	1	6	7	4	4	7	2	3	9	7	12	9	11	1	21	11	19	3
PCNP	3	1	1	0	2	5	3	0	2	4	2	0	4	1	1	1	5	5	7	1	9	8	8	6	5	1	3	4	2	1	11	8	6	2	2	5	2	18	11	12	13	25	4	23	17	11	5	12	4	1	2	2	3	2	2	9	0	3	3	3	3	1	5	3	3	7	9	11	15	6	4	5	4	3	3	5	4	11	4	7	4	8	12	13	8	2	7	9	17	17	1
CEBPZOS	2	2	1	2	1	0	1	4	0	5	2	1	1	1	1	2	8	8	3	0	11	4	3	3	1	1	0	7	3	3	8	5	12	0	2	3	1	9	10	3	13	17	16	14	10	14	6	8	2	0	1	1	0	1	5	2	0	3	3	0	3	3	1	6	4	4	1	7	15	4	3	5	0	5	7	4	5	5	3	5	7	6	9	6	10	0	7	16	13	19	3
GRAPL	2	3	0	0	0	2	3	1	5	8	0	1	2	1	3	2	5	8	3	7	3	7	5	8	4	2	3	3	4	5	5	6	5	0	0	5	7	8	11	16	9	14	14	14	13	7	7	11	2	0	4	0	3	3	3	4	0	3	3	4	8	3	1	2	5	7	9	6	7	3	2	2	3	3	7	4	5	3	8	3	0	8	12	6	11	7	5	24	15	22	6
NCBP2AS2	3	1	0	1	1	3	1	1	6	8	1	1	4	0	2	1	2	5	11	2	7	7	4	4	2	3	0	3	1	3	8	9	8	2	5	5	3	16	18	7	17	15	14	23	16	21	9	16	0	3	1	1	1	2	3	5	1	10	5	5	4	6	3	5	11	8	6	6	4	4	0	5	0	1	9	7	9	3	6	2	3	8	9	12	4	7	8	17	15	15	2
ANKRD40CL	0	1	0	1	1	0	0	2	1	5	2	0	2	2	0	0	3	4	3	2	3	6	5	4	0	3	1	3	2	3	5	2	5	3	2	0	1	8	6	5	10	15	14	19	12	11	4	12	1	2	4	1	1	2	2	1	1	4	4	4	3	2	1	3	3	6	4	4	4	1	2	3	0	2	8	5	8	4	4	1	5	10	8	13	12	7	7	18	14	14	2
SDR42E2	1	1	1	3	1	1	5	1	1	1	5	1	3	1	3	2	7	1	3	3	7	1	4	7	2	2	3	2	3	3	6	12	5	1	4	2	1	10	6	5	6	21	13	16	16	15	5	12	0	1	3	3	3	4	4	5	0	9	5	8	5	3	2	0	4	7	4	6	10	1	1	4	5	3	10	6	6	9	8	1	3	14	16	6	6	11	4	16	14	17	3
ZNF142	2	2	2	1	3	2	4	1	4	7	2	4	5	6	2	3	11	6	3	6	10	15	4	10	6	3	0	6	6	4	7	3	12	4	2	7	5	18	17	17	15	27	23	28	17	26	19	18	6	2	6	1	2	7	4	6	3	10	12	2	12	2	2	4	6	9	5	10	14	7	5	4	4	2	10	10	11	14	9	5	9	8	11	15	17	7	13	28	22	32	3
